Internal ID,Item Name,Display Name,UPC Code,Bin Number,Bin OnHand,Bin Available,Bin Location,Item Status,Average Cost,Average Cost Per Bin,Subsidiary,Item Type
36780,NCB1205,FOUNDRY: 12 OZ. COBALT BLUE GLASS WITH SILVER LID SANDALWOOD & SEA,647658031880,A50-A-050,4,4,MC-PW,CUSTOM ITEM ROSS,2.9375,11.75,PW,Assembly/Bill of Materials
29116,NCC0901WF,CAMPING 9.5 OZ. RED ENAMEL WITH WOOD WICK POMEGRANATE & CEDA,647658021539,PRODUCTION,549,549,Fidelitone PADDYWAX,CUSTOM ORDER ITEM WHOLE FOODS,4.63921676,2546.93,PW,Assembly/Bill of Materials
29117,NCC0902WF,CAMPING 9.5 OZ. GREEN ENAMEL WITH WOOD WICK BALSAM FIR,647658021546,PRODUCTION,212,212,Fidelitone PADDYWAX,CUSTOM ORDER ITEM WHOLE FOODS,4.79372642,1016.27,PW,Assembly/Bill of Materials
29118,NCC0903WF,CAMPING 9.5 OZ. WHITE ENAMEL WITH WOOD WICK PALO SANTO FRANK,647658021553,PRODUCTION,72,72,Fidelitone PADDYWAX,CUSTOM ORDER ITEM WHOLE FOODS,4.86,349.92,PW,Assembly/Bill of Materials
29119,NCC0904WF,CAMPING 9.5 OZ. BLUE ENAMEL WITH WOOD WICK CHESTNUT & SANTAL,647658021560,PRODUCTION,148,148,Fidelitone PADDYWAX,CUSTOM ORDER ITEM WHOLE FOODS,6.13925676,908.61,PW,Assembly/Bill of Materials
21886,NCC45-1001,BAH HUM BUG BOXED HOLIDAY NOTE CARDS,812442027626,Discontinued,11,11,B2C Warehouse INK,DISCONTINUED 1/2021,2.68329412,29.516,INK,Inventory Item
21886,NCC45-1001,BAH HUM BUG BOXED HOLIDAY NOTE CARDS,812442027626,PRODUCTION-INK,74,74,INK Fidelitone,DISCONTINUED 1/2021,2.68329412,198.564,INK,Inventory Item
21887,NCC45-1002,TINY TREES BOXED HOLIDAY NOTE CARDS,812442027633,Discontinued,82,82,B2C Warehouse INK,DISCONTINUED 1/2021,2.85716467,234.288,INK,Inventory Item
21887,NCC45-1002,TINY TREES BOXED HOLIDAY NOTE CARDS,812442027633,PRODUCTION-INK,1424,1424,INK Fidelitone,DISCONTINUED 1/2021,2.85716467,4068.602,INK,Inventory Item
21888,NCC45-1003,RETRO ORNAMENTS BOXED HOLIDAY NOTE CARDS,812442027640,Discontinued,36,36,B2C Warehouse INK,DISCONTINUED 1/2021,2.87255,103.412,INK,Inventory Item
21888,NCC45-1003,RETRO ORNAMENTS BOXED HOLIDAY NOTE CARDS,812442027640,PRODUCTION-INK,164,164,INK Fidelitone,DISCONTINUED 1/2021,2.87255,471.098,INK,Inventory Item
21889,NCC45-1004,FLEECE NAVIDAD BOXED HOLIDAY NOTE CARDS,812442027657,Discontinued,43,43,B2C Warehouse INK,DISCONTINUED 1/2021,2.69808203,116.018,INK,Inventory Item
21889,NCC45-1004,FLEECE NAVIDAD BOXED HOLIDAY NOTE CARDS,812442027657,PRODUCTION-INK,786,786,INK Fidelitone,DISCONTINUED 1/2021,2.69808203,2120.692,INK,Inventory Item
21890,NCC45-1005,HAPPY HOLIDAYS WREATH AND PLAID BOXED HOLIDAY NOTE CARDS,812442027664,Discontinued,52,52,B2C Warehouse INK,DISCONTINUED 1/2021,2.75485149,143.252,INK,Inventory Item
21890,NCC45-1005,HAPPY HOLIDAYS WREATH AND PLAID BOXED HOLIDAY NOTE CARDS,812442027664,PRODUCTION-INK,150,150,INK Fidelitone,DISCONTINUED 1/2021,2.75485149,413.228,INK,Inventory Item
21891,NCC45-1006,HASHTAG MERRY CHRISTMAS BOXED HOLIDAY NOTE CARDS,812442027671,Discontinued,45,45,B2C Warehouse INK,DISCONTINUED 1/2021,2.7385022,123.233,INK,Inventory Item
21891,NCC45-1006,HASHTAG MERRY CHRISTMAS BOXED HOLIDAY NOTE CARDS,812442027671,PRODUCTION-INK,182,182,INK Fidelitone,DISCONTINUED 1/2021,2.7385022,498.407,INK,Inventory Item
21892,NCC45-1007,JOYEUX NOEL BOXED HOLIDAY NOTE CARDS,812442027688,Discontinued,47,47,B2C Warehouse INK,DISCONTINUED 1/2021,2.80622642,131.893,INK,Inventory Item
21892,NCC45-1007,JOYEUX NOEL BOXED HOLIDAY NOTE CARDS,812442027688,PRODUCTION-INK,59,59,INK Fidelitone,DISCONTINUED 1/2021,2.80622642,165.567,INK,Inventory Item
21893,NCC45-1008,OH WHAT FUN BOXED HOLIDAY NOTE CARDS,812442027695,A10-A2-202,4,4,MC-INK,DISCONTINUED 1/2021,2.70101124,10.804,INK,Inventory Item
21893,NCC45-1008,OH WHAT FUN BOXED HOLIDAY NOTE CARDS,812442027695,Discontinued,50,50,B2C Warehouse INK,DISCONTINUED 1/2021,2.70101124,135.051,INK,Inventory Item
21893,NCC45-1008,OH WHAT FUN BOXED HOLIDAY NOTE CARDS,812442027695,PRODUCTION-INK,124,124,INK Fidelitone,DISCONTINUED 1/2021,2.70101124,334.925,INK,Inventory Item
21894,NCC45-1009,MERRY CHRISTMAS PLAID BOXED HOLIDAY NOTE CARDS,812442027701,Discontinued,48,48,B2C Warehouse INK,DISCONTINUED 1/2021,2.96,142.08,INK,Inventory Item
21895,NCC45-1010,CHEERS TO YOUR HOLIDAY BOXED HOLIDAY NOTE CARDS,812442027718,Discontinued,48,48,B2C Warehouse INK,DISCONTINUED 1/2021,2.68289855,128.779,INK,Inventory Item
21895,NCC45-1010,CHEERS TO YOUR HOLIDAY BOXED HOLIDAY NOTE CARDS,812442027718,PRODUCTION-INK,159,159,INK Fidelitone,DISCONTINUED 1/2021,2.68289855,426.581,INK,Inventory Item
21896,NCC45-1011,MOST WONDERFUL BOXED HOLIDAY NOTE CARDS,812442027725,Discontinued,53,53,B2C Warehouse INK,DISCONTINUED 1/2021,2.82497561,149.724,INK,Inventory Item
21896,NCC45-1011,MOST WONDERFUL BOXED HOLIDAY NOTE CARDS,812442027725,PRODUCTION-INK,152,152,INK Fidelitone,DISCONTINUED 1/2021,2.82497561,429.396,INK,Inventory Item
21897,NCC45-1012,PEACE ON EARTH BOXED HOLIDAY NOTE CARDS,812442027732,Discontinued,50,50,B2C Warehouse INK,DISCONTINUED 1/2021,2.68,134.00,INK,Inventory Item
21898,NCC45-1013,MARBLED MERRY & BRIGHT BOXED HOLIDAY NOTE CARDS,812442027749,Discontinued,8,8,B2C Warehouse INK,DISCONTINUED 1/2021,2.68369289,21.47,INK,Inventory Item
21898,NCC45-1013,MARBLED MERRY & BRIGHT BOXED HOLIDAY NOTE CARDS,812442027749,PRODUCTION-INK,1568,1568,INK Fidelitone,DISCONTINUED 1/2021,2.68369289,4208.03,INK,Inventory Item
21899,NCC45-1014,GEO TREE BOXED HOLIDAY NOTE CARDS,812442027756,Discontinued,29,29,B2C Warehouse INK,DISCONTINUED 1/2021,2.68360208,77.824,INK,Inventory Item
21899,NCC45-1014,GEO TREE BOXED HOLIDAY NOTE CARDS,812442027756,PRODUCTION-INK,740,740,INK Fidelitone,DISCONTINUED 1/2021,2.68360208,1985.866,INK,Inventory Item
21900,NCC45-1015,HAPPY HOLIDAYS JAZZ BOXED HOLIDAY NOTE CARDS,812442027763,Discontinued,29,29,B2C Warehouse INK,DISCONTINUED 1/2021,2.89232227,83.877,INK,Inventory Item
21900,NCC45-1015,HAPPY HOLIDAYS JAZZ BOXED HOLIDAY NOTE CARDS,812442027763,PRODUCTION-INK,182,182,INK Fidelitone,DISCONTINUED 1/2021,2.89232227,526.403,INK,Inventory Item
21901,NCC45-1016,WARMEST WISHES PINK BOXED HOLIDAY NOTE CARDS,812442027770,Discontinued,48,48,B2C Warehouse INK,DISCONTINUED 1/2021,2.96,142.08,INK,Inventory Item
21904,NCC45-1017,MERRY CHRISTMAS WORD SEARCH BOXED HOLIDAY NOTE CARDS,812442027787,Discontinued,46,46,B2C Warehouse INK,DISCONTINUED 1/2021,2.76736842,127.299,INK,Inventory Item
21904,NCC45-1017,MERRY CHRISTMAS WORD SEARCH BOXED HOLIDAY NOTE CARDS,812442027787,PRODUCTION-INK,106,106,INK Fidelitone,DISCONTINUED 1/2021,2.76736842,293.341,INK,Inventory Item
21902,NCC45-1018,"UGLY SWEATER ""TIS THE SEASON GAUDY""",812442027954,Discontinued,21,21,B2C Warehouse INK,DISCONTINUED 1/2021,2.71378238,56.989,INK,Inventory Item
21902,NCC45-1018,"UGLY SWEATER ""TIS THE SEASON GAUDY""",812442027954,PRODUCTION-INK,172,172,INK Fidelitone,DISCONTINUED 1/2021,2.71378238,466.771,INK,Inventory Item
29413,NCC45-1019,"MERRIEST TREE ""WISHING YOU THE MERRIEST""",812442032842,PRODUCTION-INK,369,369,INK Fidelitone,DISCONTINUED 1/2021,3.49913279,1291.18,INK,Inventory Item
29418,NCC45-1020,"""GREETINGS OF THE SEASON""",812442032859,PRODUCTION-INK,225,225,INK Fidelitone,DISCONTINUED 1/2021,3.3744,759.24,INK,Inventory Item
29423,NCC45-1021,"BOTANICAL ""TIS THE SEASON""",812442032866,PRODUCTION-INK,220,220,INK Fidelitone,DISCONTINUED 1/2021,3.39881818,747.74,INK,Inventory Item
29429,NCC45-1022,"""MEOWY CHRISTMAS"" VINTAGE SASS",812442032873,PRODUCTION-INK,291,291,INK Fidelitone,DISCONTINUED 1/2021,3.39876289,989.04,INK,Inventory Item
29433,NCC45-1023,"""THE SWEETEST SEASON OF ALL""",812442032880,PRODUCTION-INK,1760,1760,INK Fidelitone,DISCONTINUED 1/2021,3.49919318,6158.58,INK,Inventory Item
29434,NCC45-1024,"DECO ""HAPPY HOLIDAYS""",812442032897,PRODUCTION-INK,1501,1501,INK Fidelitone,DISCONTINUED 1/2021,3.38633578,5082.89,INK,Inventory Item
17555,NCE0702,CELESTIAL ELEMENT 7 OZ. TRANSLUCENT PURPLE GLASS WITH BRASS,647658003023,PRODUCTION,4,4,Fidelitone PADDYWAX,INACTIVE,3.185,12.74,PW,Assembly/Bill of Materials
17559,NCE0706,CELESTIAL ELEMENT 7 OZ. TRANSLUCENT TURQUOISE GLASS WITH BRA,647658003061,PRODUCTION,99,99,Fidelitone PADDYWAX,INACTIVE,3.59373737,355.78,PW,Assembly/Bill of Materials
34141,NCM0501,FOUNDRY: 5 OZ. GOLD TIN WITH PURSUE TOP LABEL GINGER + TAMBOTI WOOD (HIGHLAND CHURCH CONFERENCE),647658026183,A80-B-056,12,12,MC-PW,Discontinued,2.38333333,28.60,PW,Assembly/Bill of Materials
24143,NCP0301,CENTENNIAL PARK COPPER 2 WICK TRAVEL TIN WHITE OAK & MAPLE,647658016733,A20-C-235,72,72,MC-PW,Custom Order Item,1.87680556,135.13,PW,Assembly/Bill of Materials
35288,NCT0506BN,FOUNDRY: 5 OZ GOLD AND GREEN PINE TREES MINI GRAB TIN PEPPERMINT & VANILLA,647658027678,A40-D-029,420,420,MC-PW,CUSTOM ITEM B&N,2.69147619,1130.42,PW,Assembly/Bill of Materials
14418,NCT45-2076,INDIGO SHIBORI THANK YOU CARDS,812442022720,S2B-D-036,52,52,B2C Warehouse INK,DISCONTINUED 6/2019,2.41,125.32,INK,Inventory Item
16042,NCT45-2076CI,INDIGO SHIBORI THANK YOU CARDS,812442022720,PRODUCTION-INK,2,2,INK Fidelitone,Discontinued,2.05,4.10,INK,Inventory Item
14421,NCT45-2078,BLACK FLORAL THANK YOU CARDS,812442022744,PRODUCTION-INK,4,4,INK Fidelitone,DISCONTINUED 6/2019,2.41,9.64,INK,Inventory Item
14421,NCT45-2078,BLACK FLORAL THANK YOU CARDS,812442022744,S2B-A-010,38,38,B2C Warehouse INK,DISCONTINUED 6/2019,2.41,91.58,INK,Inventory Item
15774,NCT45-2182,BRUSHSTROKES THANK YOU,812442024069,S2B-D-034,31,31,B2C Warehouse INK,Discontinued,2.41,74.71,INK,Inventory Item
18588,NCT45-2185,BOXED NOTE CARDS- HAND DRAWN THANKS (FOIL LINED),812442026414,PRODUCTION-INK,396,396,INK Fidelitone,DISCONTINUED 6/2019,2.40048193,950.591,INK,Inventory Item
18588,NCT45-2185,BOXED NOTE CARDS- HAND DRAWN THANKS (FOIL LINED),812442026414,S2B-B-070,19,19,B2C Warehouse INK,DISCONTINUED 6/2019,2.40048193,45.609,INK,Inventory Item
18589,NCT45-2186,BOXED NOTE CARDS- IRIDESCENT MUCHAS GRACIAS (FOIL LINED),812442026421,S2B-C-059,40,40,B2C Warehouse INK,DISCONTINUED 6/2019,2.41,96.40,INK,Inventory Item
18590,NCT45-2187,BOXED NOTE CARDS- THANK YOU RUFFLES (FOIL LINED),812442026438,S2B-C-046,22,22,B2C Warehouse INK,DISCONTINUED 12/2018,2.41,53.02,INK,Inventory Item
18591,NCT45-2188,BOXED NOTE CARDS- NAVY COPPER THANK YOU (FOIL LINED),812442026445,PRODUCTION-INK,126,126,INK Fidelitone,DISCONTINUED 6/2019,2.40886525,303.517,INK,Inventory Item
18591,NCT45-2188,BOXED NOTE CARDS- NAVY COPPER THANK YOU (FOIL LINED),812442026445,S2B-B-077,15,15,B2C Warehouse INK,DISCONTINUED 6/2019,2.40886525,36.133,INK,Inventory Item
22901,NCT45-2189BN,BOXED NOTE CARDS- PEARL FLORAL THANK YOU (FOIL LINED),812442026452,PRODUCTION-INK,12,12,INK Fidelitone,CUSTOM ITEM B&N,2.7625,33.15,INK,Assembly/Bill of Materials
25511,NCT45-2191,"""GRACIAS, MERCI, DANKE, THANKS"" MANY WAYS",812442031661,PRODUCTION-INK,853,853,INK Fidelitone,DISCONTINUED 6/2019,2.81491448,2401.122,INK,Inventory Item
25511,NCT45-2191,"""GRACIAS, MERCI, DANKE, THANKS"" MANY WAYS",812442031661,S2B-A-016,24,24,B2C Warehouse INK,DISCONTINUED 6/2019,2.81491448,67.558,INK,Inventory Item
25512,NCT45-2192,"""THANKS!"" BOOM",812442031678,PRODUCTION-INK,1,1,INK Fidelitone,DISCONTINUED 6/2019,2.42888889,2.429,INK,Inventory Item
25512,NCT45-2192,"""THANKS!"" BOOM",812442031678,S1B-C-064,17,17,B2C Warehouse INK,DISCONTINUED 6/2019,2.42888889,41.291,INK,Inventory Item
35395,NCU0501WF,WF HOLIDAY 5 OZ. FROSTED WHITE FOOTED RIBBED GLASS WITH WOODEN WICK TONKA BEAN + CINNAMON,647658027500,B50-A-024,476,468,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,3.25165966,1521.777,PW,Assembly/Bill of Materials
35396,NCU0502WF,WF HOLIDAY 5 OZ. MERLOT FOOTED RIBBED GLASS WITH WOODEN WICK CEDAR + POMEGRANATE,647658027517,B50-A-001,180,172,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,3.24318047,557.827,PW,Assembly/Bill of Materials
35396,NCU0502WF,WF HOLIDAY 5 OZ. MERLOT FOOTED RIBBED GLASS WITH WOODEN WICK CEDAR + POMEGRANATE,647658027517,B50-A-028,496,496,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,3.24318047,1608.618,PW,Assembly/Bill of Materials
35397,NCU0503WF,WF HOLIDAY 5 OZ. BLUE  FOOTED RIBBED GLASS WITH WOODEN WICK JUNIPER CITRUS,647658027524,B50-A-001,260,260,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,3.49624074,909.023,PW,Assembly/Bill of Materials
35397,NCU0503WF,WF HOLIDAY 5 OZ. BLUE  FOOTED RIBBED GLASS WITH WOODEN WICK JUNIPER CITRUS,647658027524,B50-A-008,280,272,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,3.49624074,950.977,PW,Assembly/Bill of Materials
35398,NCU0504WF,WF HOLIDAY 5 OZ. GREEN FOOTED RIBBED GLASS WITH WOODEN WICK BALSAM + FIR,647658027531,B50-A-001,8,0,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,3.68183007,.00,PW,Assembly/Bill of Materials
35398,NCU0504WF,WF HOLIDAY 5 OZ. GREEN FOOTED RIBBED GLASS WITH WOODEN WICK BALSAM + FIR,647658027531,B50-A-020,604,604,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,3.68183007,2223.825,PW,Assembly/Bill of Materials
35422,NCU0505WF,WF HOLIDAY 4.5 OZ. SILVER MERCURY GLASS WITH DUST COVER JUNIPER CITRUS,647658027609,A30-A-161,8,0,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,3.24375,.00,PW,Assembly/Bill of Materials
35422,NCU0505WF,WF HOLIDAY 4.5 OZ. SILVER MERCURY GLASS WITH DUST COVER JUNIPER CITRUS,647658027609,B50-A-033,448,448,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,3.24375,1453.20,PW,Assembly/Bill of Materials
35423,NCU0506WF,WF HOLIDAY 4.5 OZ. RED MERCURY GLASS WITH DUST COVER CEDAR & POMEGRANATE,647658027616,A20-C-230,8,0,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,3.24161616,.00,PW,Assembly/Bill of Materials
35423,NCU0506WF,WF HOLIDAY 4.5 OZ. RED MERCURY GLASS WITH DUST COVER CEDAR & POMEGRANATE,647658027616,B50-A-031,388,388,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,3.24161616,1257.747,PW,Assembly/Bill of Materials
35424,NCU0507WF,WF HOLIDAY 4.5 OZ. GREEN MERCURY GLASS WITH DUST COVER BALSAM & FIR,647658027623,A20-B-105,8,0,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,3.23846,.00,PW,Assembly/Bill of Materials
35424,NCU0507WF,WF HOLIDAY 4.5 OZ. GREEN MERCURY GLASS WITH DUST COVER BALSAM & FIR,647658027623,B50-A-029,492,492,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,3.23846,1593.322,PW,Assembly/Bill of Materials
35425,NCU0508WF,WF HOLIDAY 4.5 OZ. GOLD MERCURY GLASS WITH DUST COVER TONKA BEAN & CINNAMON,647658027630,A80-C-084,8,0,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,3.32106618,.00,PW,Assembly/Bill of Materials
35425,NCU0508WF,WF HOLIDAY 4.5 OZ. GOLD MERCURY GLASS WITH DUST COVER TONKA BEAN & CINNAMON,647658027630,B50-A-027,536,536,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,3.32106618,1780.091,PW,Assembly/Bill of Materials
36082,NCU0701WF,"WF HOLIDAY 7 OZ. GLASS WITH RED COLORED WAX ""DECK THE HALLS"" CINNAMON SPRUCE",647658027647,B50-A-010,76,68,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,2.74070588,186.368,PW,Inventory Item
36082,NCU0701WF,"WF HOLIDAY 7 OZ. GLASS WITH RED COLORED WAX ""DECK THE HALLS"" CINNAMON SPRUCE",647658027647,PRODUCTION,604,604,Fidelitone PADDYWAX,CUSTOM ORDER ITEM WHOLE FOODS,2.74070588,1655.386,PW,Inventory Item
36083,NCU0702WF,"WF HOLIDAY 7 OZ. GLASS WITH PINK COLORED WAX ""MERRY EVERYTHING"" VANILLA BEAN + MYRRH",647658027654,B50-A-012,80,72,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,2.74071637,197.332,PW,Inventory Item
36083,NCU0702WF,"WF HOLIDAY 7 OZ. GLASS WITH PINK COLORED WAX ""MERRY EVERYTHING"" VANILLA BEAN + MYRRH",647658027654,PRODUCTION,604,604,Fidelitone PADDYWAX,CUSTOM ORDER ITEM WHOLE FOODS,2.74071637,1655.393,PW,Inventory Item
36084,NCU0703WF,"WF HOLIDAY 7 OZ. GLASS WITH MINT COLORED WAX ""SALUD"" MISTELTOE + MINT",647658027661,B50-A-001,4,4,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,2.74071637,10.963,PW,Inventory Item
36084,NCU0703WF,"WF HOLIDAY 7 OZ. GLASS WITH MINT COLORED WAX ""SALUD"" MISTELTOE + MINT",647658027661,B50-A-014,76,68,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,2.74071637,186.369,PW,Inventory Item
36084,NCU0703WF,"WF HOLIDAY 7 OZ. GLASS WITH MINT COLORED WAX ""SALUD"" MISTELTOE + MINT",647658027661,PRODUCTION,604,604,Fidelitone PADDYWAX,CUSTOM ORDER ITEM WHOLE FOODS,2.74071637,1655.393,PW,Inventory Item
36085,NCU0704WF,"WF HOLIDAY 7 OZ. GLASS WITH DARK GREEN COLORED WAX ""TIS THE SEASON"" BALSAM + FIR",647658027678,B50-A-016,72,64,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,2.74071006,175.405,PW,Inventory Item
36085,NCU0704WF,"WF HOLIDAY 7 OZ. GLASS WITH DARK GREEN COLORED WAX ""TIS THE SEASON"" BALSAM + FIR",647658027678,PRODUCTION,604,604,Fidelitone PADDYWAX,CUSTOM ORDER ITEM WHOLE FOODS,2.74071006,1655.389,PW,Inventory Item
35371,NCU1001WF,WF HOLIDAY 9.5 OZ. RED SPECKLED ENAMEL VESSEL POMEGRANATE & CEDAR,647658027463,B50-A-001,12,0,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,5.10593487,.00,PW,Assembly/Bill of Materials
35371,NCU1001WF,WF HOLIDAY 9.5 OZ. RED SPECKLED ENAMEL VESSEL POMEGRANATE & CEDAR,647658027463,B50-A-015,8,8,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,5.10593487,40.847,PW,Assembly/Bill of Materials
35371,NCU1001WF,WF HOLIDAY 9.5 OZ. RED SPECKLED ENAMEL VESSEL POMEGRANATE & CEDAR,647658027463,PRODUCTION,900,900,Fidelitone PADDYWAX,CUSTOM ORDER ITEM WHOLE FOODS,5.10593487,4595.341,PW,Assembly/Bill of Materials
35371,NCU1001WF,WF HOLIDAY 9.5 OZ. RED SPECKLED ENAMEL VESSEL POMEGRANATE & CEDAR,647658027463,STA-A-001,32,32,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,5.10593487,163.39,PW,Assembly/Bill of Materials
35372,NCU1002WF,WF HOLIDAY 9.5 OZ. GREEN ENAMEL SPECKLED VESSEL BALSAM & FIR,647658027470,B50-A-001,12,0,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,5.10157489,.00,PW,Assembly/Bill of Materials
35372,NCU1002WF,WF HOLIDAY 9.5 OZ. GREEN ENAMEL SPECKLED VESSEL BALSAM & FIR,647658027470,B50-A-017,84,84,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,5.10157489,428.532,PW,Assembly/Bill of Materials
35372,NCU1002WF,WF HOLIDAY 9.5 OZ. GREEN ENAMEL SPECKLED VESSEL BALSAM & FIR,647658027470,PRODUCTION,812,812,Fidelitone PADDYWAX,CUSTOM ORDER ITEM WHOLE FOODS,5.10157489,4142.479,PW,Assembly/Bill of Materials
35382,NCU1003WF,WF HOLIDAY 9.5 OZ. WHITE ENAMEL SPECKLED VESSEL PALO SANTO FRANKINCENSE,647658027487,B50-A-001,8,0,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,5.01682471,.00,PW,Assembly/Bill of Materials
35382,NCU1003WF,WF HOLIDAY 9.5 OZ. WHITE ENAMEL SPECKLED VESSEL PALO SANTO FRANKINCENSE,647658027487,B50-A-009,20,20,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,5.01682471,100.336,PW,Assembly/Bill of Materials
35382,NCU1003WF,WF HOLIDAY 9.5 OZ. WHITE ENAMEL SPECKLED VESSEL PALO SANTO FRANKINCENSE,647658027487,PRODUCTION,668,668,Fidelitone PADDYWAX,CUSTOM ORDER ITEM WHOLE FOODS,5.01682471,3351.239,PW,Assembly/Bill of Materials
35383,NCU1004WF,WF HOLIDAY 9.5 OZ. LIGHT BLUE ENAMEL SPECKLED VESSEL CHESTNUT & SANTAL,647658027494,B50-A-001,8,0,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,5.1297351,.00,PW,Assembly/Bill of Materials
35383,NCU1004WF,WF HOLIDAY 9.5 OZ. LIGHT BLUE ENAMEL SPECKLED VESSEL CHESTNUT & SANTAL,647658027494,PRODUCTION,584,584,Fidelitone PADDYWAX,CUSTOM ORDER ITEM WHOLE FOODS,5.1297351,2995.765,PW,Assembly/Bill of Materials
35383,NCU1004WF,WF HOLIDAY 9.5 OZ. LIGHT BLUE ENAMEL SPECKLED VESSEL CHESTNUT & SANTAL,647658027494,STA-PFG,12,12,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,5.1297351,61.557,PW,Assembly/Bill of Materials
35412,NCU1501WF,WF HOLIDAY 15 OZ. SILVER MERCURY GLASS WITH DUST COVER JUNIPER CITRUS,647658027586,B50-A-001,148,140,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,6.41888514,898.644,PW,Assembly/Bill of Materials
35412,NCU1501WF,WF HOLIDAY 15 OZ. SILVER MERCURY GLASS WITH DUST COVER JUNIPER CITRUS,647658027586,B50-A-037,148,148,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,6.41888514,949.995,PW,Assembly/Bill of Materials
35413,NCU1502WF,WF HOLIDAY 15 OZ. GOLD MERCURY GLASS WITH DUST COVER TONKA BEAN & CINNAMON,647658027593,A40-A-039,8,0,MC-PW,CUSTOM ORDER ITEM WHOLE FOODS,6.28625,.00,PW,Assembly/Bill of Materials
